thingName,thingArn,certArn,certId
iotCar-0543,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0543,arn:aws:iot:us-east-2:274028060855:cert/2b895bda444696d28c31df6dfb30057d2610aada7665cfd86290eeaaa4822595,2b895bda444696d28c31df6dfb30057d2610aada7665cfd86290eeaaa4822595
iotCar-0544,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0544,arn:aws:iot:us-east-2:274028060855:cert/37d4b56c133efa0e853a620c9ce423711be4bd21af55ea17e5b7d66451727dbd,37d4b56c133efa0e853a620c9ce423711be4bd21af55ea17e5b7d66451727dbd
iotCar-0545,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0545,arn:aws:iot:us-east-2:274028060855:cert/7cc657ac6972b87ed71183f837b73c048d8c5efc705e899b4ac54767cdc346fe,7cc657ac6972b87ed71183f837b73c048d8c5efc705e899b4ac54767cdc346fe
iotCar-0546,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0546,arn:aws:iot:us-east-2:274028060855:cert/6e4346c7a9de13a42a9ff1ad46452d60d8a27e9978b78d8c423fb52b56606255,6e4346c7a9de13a42a9ff1ad46452d60d8a27e9978b78d8c423fb52b56606255
iotCar-0547,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0547,arn:aws:iot:us-east-2:274028060855:cert/2aaabab3647b21ff607aaa1ad88f8674cbaaa0a5dd96a0bc46f51d9dce2c28fe,2aaabab3647b21ff607aaa1ad88f8674cbaaa0a5dd96a0bc46f51d9dce2c28fe
iotCar-0548,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0548,arn:aws:iot:us-east-2:274028060855:cert/02af3a330397c1dafdda7f82299c06383861aa422d487077b36147d5ff257c23,02af3a330397c1dafdda7f82299c06383861aa422d487077b36147d5ff257c23
iotCar-0549,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0549,arn:aws:iot:us-east-2:274028060855:cert/885745def8285090835f53645de591a768e48d282ecd58a607bab88553a06f80,885745def8285090835f53645de591a768e48d282ecd58a607bab88553a06f80
iotCar-0550,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0550,arn:aws:iot:us-east-2:274028060855:cert/19b64998ae5416d110d78f5ac1dd3f1da6e2bddba6a1b038df94723cd79bb5f7,19b64998ae5416d110d78f5ac1dd3f1da6e2bddba6a1b038df94723cd79bb5f7
iotCar-0551,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0551,arn:aws:iot:us-east-2:274028060855:cert/a06c2c5dd4cdd77b39b386d3ed334b7fe0470046457515f12e18baf64691006b,a06c2c5dd4cdd77b39b386d3ed334b7fe0470046457515f12e18baf64691006b
iotCar-0552,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0552,arn:aws:iot:us-east-2:274028060855:cert/24a8fffa506ac8151c3175fd40d5e920998b7d456540ce4e881a2a4c933760bd,24a8fffa506ac8151c3175fd40d5e920998b7d456540ce4e881a2a4c933760bd
iotCar-0553,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0553,arn:aws:iot:us-east-2:274028060855:cert/4de73ef2bc33d7cd71ab5ef3a22d8e303a423cee42bf4ae055b447717beae16c,4de73ef2bc33d7cd71ab5ef3a22d8e303a423cee42bf4ae055b447717beae16c
iotCar-0554,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0554,arn:aws:iot:us-east-2:274028060855:cert/42a8c4c20cad9dbf6f7ded5d316a922e59cc05733037de54acaf72a30313552c,42a8c4c20cad9dbf6f7ded5d316a922e59cc05733037de54acaf72a30313552c
iotCar-0555,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0555,arn:aws:iot:us-east-2:274028060855:cert/e2ccb47285430d6f341d3c19d94453d8b0c1a2c2c1e04ebae0357b232e1920fc,e2ccb47285430d6f341d3c19d94453d8b0c1a2c2c1e04ebae0357b232e1920fc
iotCar-0556,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0556,arn:aws:iot:us-east-2:274028060855:cert/a3b46580a2e45401548cd30410f2ae56e7ff17cfa4e206f9fdb78c58c3da53cf,a3b46580a2e45401548cd30410f2ae56e7ff17cfa4e206f9fdb78c58c3da53cf
iotCar-0557,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0557,arn:aws:iot:us-east-2:274028060855:cert/fb128baeb0ad16e19064b1e38f81398d64f873f0a4f3725068496c9a384a368f,fb128baeb0ad16e19064b1e38f81398d64f873f0a4f3725068496c9a384a368f
iotCar-0558,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0558,arn:aws:iot:us-east-2:274028060855:cert/d617b936ccd563348dddd46c785ec2b9c2c07b552ab99af5c84bc9f3a0dbafa7,d617b936ccd563348dddd46c785ec2b9c2c07b552ab99af5c84bc9f3a0dbafa7
iotCar-0559,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0559,arn:aws:iot:us-east-2:274028060855:cert/f9fc74e6125fa6a3386cb13223715738f1392d67094a60943f4a5a479ee357e1,f9fc74e6125fa6a3386cb13223715738f1392d67094a60943f4a5a479ee357e1
iotCar-0560,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0560,arn:aws:iot:us-east-2:274028060855:cert/d3ccf5ca42836fa20186e9885b89c0321896a9c000dff7c6dbb395423828d901,d3ccf5ca42836fa20186e9885b89c0321896a9c000dff7c6dbb395423828d901
iotCar-0561,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0561,arn:aws:iot:us-east-2:274028060855:cert/66a4cb894dee508bb7f2c181e9fcf14b99dd02bb7f0776aa2468193ca7ba1f2e,66a4cb894dee508bb7f2c181e9fcf14b99dd02bb7f0776aa2468193ca7ba1f2e
iotCar-0562,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0562,arn:aws:iot:us-east-2:274028060855:cert/87beead151d16b77e53b2fd1d8b8a4b5d4db62d9b206c6b48e337f946f57bc41,87beead151d16b77e53b2fd1d8b8a4b5d4db62d9b206c6b48e337f946f57bc41
iotCar-0563,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0563,arn:aws:iot:us-east-2:274028060855:cert/366105f0326b6cb4d565ee1d04d1421f157349bbda9f447a4371c3dc4b3e57ad,366105f0326b6cb4d565ee1d04d1421f157349bbda9f447a4371c3dc4b3e57ad
iotCar-0564,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0564,arn:aws:iot:us-east-2:274028060855:cert/b7031898524f70b84f09cc66a672d5f357138b1172f3e703447cb1f563485c84,b7031898524f70b84f09cc66a672d5f357138b1172f3e703447cb1f563485c84
iotCar-0565,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0565,arn:aws:iot:us-east-2:274028060855:cert/468c2181308dfc94862cfa9b6b4c2984db10f0c53343905608c6f58c80c61820,468c2181308dfc94862cfa9b6b4c2984db10f0c53343905608c6f58c80c61820
iotCar-0566,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0566,arn:aws:iot:us-east-2:274028060855:cert/89a90bb807be9f44f5e408c73a5191c12915a56f44cfa8a461d578c596dca39f,89a90bb807be9f44f5e408c73a5191c12915a56f44cfa8a461d578c596dca39f
iotCar-0567,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0567,arn:aws:iot:us-east-2:274028060855:cert/5e6d4ef12e3ecfeba900013a68446c8d7fce2a753d83e95f01c1a9857f5e843c,5e6d4ef12e3ecfeba900013a68446c8d7fce2a753d83e95f01c1a9857f5e843c
iotCar-0568,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0568,arn:aws:iot:us-east-2:274028060855:cert/440e0fa145dd1c60da48aabcf2be8a975403d7917443c9de0df7b61f2eece188,440e0fa145dd1c60da48aabcf2be8a975403d7917443c9de0df7b61f2eece188
iotCar-0569,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0569,arn:aws:iot:us-east-2:274028060855:cert/ca078717b36ee1f174a5b5cec721d8fd75a93d50397a3a77f884c307bb7739ef,ca078717b36ee1f174a5b5cec721d8fd75a93d50397a3a77f884c307bb7739ef
iotCar-0570,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0570,arn:aws:iot:us-east-2:274028060855:cert/f0e62e647ba914eda4374b6c9d7540bb99757bafb8d2fbb1350a6349baaf5892,f0e62e647ba914eda4374b6c9d7540bb99757bafb8d2fbb1350a6349baaf5892
iotCar-0571,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0571,arn:aws:iot:us-east-2:274028060855:cert/98176a6130fd4a2ac2d6121fa6cbb5a09d20b438cbf234386a0b6299c4ccf338,98176a6130fd4a2ac2d6121fa6cbb5a09d20b438cbf234386a0b6299c4ccf338
iotCar-0572,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0572,arn:aws:iot:us-east-2:274028060855:cert/683e093354f1fe3be80dd043cf33cc51a0f4bec0a817216ed3cdd56740f94352,683e093354f1fe3be80dd043cf33cc51a0f4bec0a817216ed3cdd56740f94352
iotCar-0573,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0573,arn:aws:iot:us-east-2:274028060855:cert/c3710c4ef512c54abf832f8ba5c6a25df5c5556c0aff1ac8b4ea775224f6faf6,c3710c4ef512c54abf832f8ba5c6a25df5c5556c0aff1ac8b4ea775224f6faf6
iotCar-0574,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0574,arn:aws:iot:us-east-2:274028060855:cert/aaca4fb2b87edde5120023be5acbf676beb5ee9e457e760a85d713cc6dbf3a66,aaca4fb2b87edde5120023be5acbf676beb5ee9e457e760a85d713cc6dbf3a66
iotCar-0575,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0575,arn:aws:iot:us-east-2:274028060855:cert/e35fc5abe5a1d194f03e0a59e9f4e1cb7601419405c917536d59e377f8fc6b9b,e35fc5abe5a1d194f03e0a59e9f4e1cb7601419405c917536d59e377f8fc6b9b
iotCar-0576,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0576,arn:aws:iot:us-east-2:274028060855:cert/a9630b7e69a3025d2a2fc3f3107662c6bf063c62fda384330d0889c56164df38,a9630b7e69a3025d2a2fc3f3107662c6bf063c62fda384330d0889c56164df38
iotCar-0577,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0577,arn:aws:iot:us-east-2:274028060855:cert/f359b8ecfefdb09a0790224b7ba8060bbfe11b5dce0465cc62f709705039c2b5,f359b8ecfefdb09a0790224b7ba8060bbfe11b5dce0465cc62f709705039c2b5
iotCar-0578,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0578,arn:aws:iot:us-east-2:274028060855:cert/69d319966b71ca21698f214d87fa8f033779908179dd764e850b350236c08b93,69d319966b71ca21698f214d87fa8f033779908179dd764e850b350236c08b93
iotCar-0579,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0579,arn:aws:iot:us-east-2:274028060855:cert/714514b6ce5114e572e34757b322b45dfb8b05deca62b5de0074a8210a11b619,714514b6ce5114e572e34757b322b45dfb8b05deca62b5de0074a8210a11b619
iotCar-0580,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0580,arn:aws:iot:us-east-2:274028060855:cert/66070aa06a28b28fa78a8ac87cc878c5c53a900c75336452a4de6645c9286f93,66070aa06a28b28fa78a8ac87cc878c5c53a900c75336452a4de6645c9286f93
iotCar-0581,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0581,arn:aws:iot:us-east-2:274028060855:cert/89b7873edeec845d31ec7e89ef3e2ea54f5afa62187fc7dfa42136def4e67d07,89b7873edeec845d31ec7e89ef3e2ea54f5afa62187fc7dfa42136def4e67d07
iotCar-0582,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0582,arn:aws:iot:us-east-2:274028060855:cert/b7ce364b524ffafe1f18f2f0c3af369811f1f69edd2c81c4f74e7e165f739e45,b7ce364b524ffafe1f18f2f0c3af369811f1f69edd2c81c4f74e7e165f739e45
iotCar-0583,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0583,arn:aws:iot:us-east-2:274028060855:cert/c4ed4f7b3c0ae1d7627f412ce1e8068142e1769abd34963fb106f57c0059cec9,c4ed4f7b3c0ae1d7627f412ce1e8068142e1769abd34963fb106f57c0059cec9
iotCar-0584,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0584,arn:aws:iot:us-east-2:274028060855:cert/630d1d995bf57adcb433af86005a32bf574530fab41358d61a72b4e6051a5344,630d1d995bf57adcb433af86005a32bf574530fab41358d61a72b4e6051a5344
iotCar-0585,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0585,arn:aws:iot:us-east-2:274028060855:cert/0f98ce28049fdf429044827d64938fef71e550133b3ac134c3a843382f7439af,0f98ce28049fdf429044827d64938fef71e550133b3ac134c3a843382f7439af
iotCar-0586,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0586,arn:aws:iot:us-east-2:274028060855:cert/259eff386dfe4c3f286733e9615e56f9453226c5274d59f933d2973251f07ebf,259eff386dfe4c3f286733e9615e56f9453226c5274d59f933d2973251f07ebf
iotCar-0587,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0587,arn:aws:iot:us-east-2:274028060855:cert/1beb6812cf50aa2ee052bec996927b5db0208276d2b6a8347226d9510ce7c02e,1beb6812cf50aa2ee052bec996927b5db0208276d2b6a8347226d9510ce7c02e
iotCar-0588,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0588,arn:aws:iot:us-east-2:274028060855:cert/caa016877e63f82cc7e3d6c5732b396fddfb93f6be5cc7b5a773edeb7c147cfc,caa016877e63f82cc7e3d6c5732b396fddfb93f6be5cc7b5a773edeb7c147cfc
iotCar-0589,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0589,arn:aws:iot:us-east-2:274028060855:cert/e417fb7ebf51d5eec0a26d54199fe8b123c8da5457f341f7001dd34f64313e26,e417fb7ebf51d5eec0a26d54199fe8b123c8da5457f341f7001dd34f64313e26
iotCar-0590,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0590,arn:aws:iot:us-east-2:274028060855:cert/9350155f057865918374bf90f77ba12011e24f4497b1c69411cb47226a8e71ec,9350155f057865918374bf90f77ba12011e24f4497b1c69411cb47226a8e71ec
iotCar-0591,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0591,arn:aws:iot:us-east-2:274028060855:cert/27da9918c729da906b8e599ef4c3d442fb1157842f671433a5eeb963ff48e44d,27da9918c729da906b8e599ef4c3d442fb1157842f671433a5eeb963ff48e44d
iotCar-0592,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0592,arn:aws:iot:us-east-2:274028060855:cert/69ccdfa31950d82f5cde5c916c0861f0692d4f9f2f6cb778a453ad8180cf5167,69ccdfa31950d82f5cde5c916c0861f0692d4f9f2f6cb778a453ad8180cf5167
iotCar-0593,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0593,arn:aws:iot:us-east-2:274028060855:cert/8e12d2977fa60d83bc30cdca914965081060e055ae5fe23ecaae7129a9fbc359,8e12d2977fa60d83bc30cdca914965081060e055ae5fe23ecaae7129a9fbc359
iotCar-0594,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0594,arn:aws:iot:us-east-2:274028060855:cert/3998fd427be41e2dbfe6bc03546c585c350432011bed41d02e43954e5fe96f11,3998fd427be41e2dbfe6bc03546c585c350432011bed41d02e43954e5fe96f11
iotCar-0595,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0595,arn:aws:iot:us-east-2:274028060855:cert/e9f624bb3340019ce3fc463c58d6226a87031274aea93e8dd56fff1f30ca991f,e9f624bb3340019ce3fc463c58d6226a87031274aea93e8dd56fff1f30ca991f
iotCar-0596,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0596,arn:aws:iot:us-east-2:274028060855:cert/0a1e5cdb28dd0ec73f1885d95d0dca578f10b36c5454e9dd5ec0c71d826fb2da,0a1e5cdb28dd0ec73f1885d95d0dca578f10b36c5454e9dd5ec0c71d826fb2da
iotCar-0597,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0597,arn:aws:iot:us-east-2:274028060855:cert/cf178e35802dd90eaefb4d0e2a66140d6176377a1bade62d2376a65334bdf486,cf178e35802dd90eaefb4d0e2a66140d6176377a1bade62d2376a65334bdf486
iotCar-0598,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0598,arn:aws:iot:us-east-2:274028060855:cert/dc9f5103d5bf7eb7217745562304007136d20433881d15eedef495d0aa75aaa6,dc9f5103d5bf7eb7217745562304007136d20433881d15eedef495d0aa75aaa6
iotCar-0599,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0599,arn:aws:iot:us-east-2:274028060855:cert/b540dd385fa1d57f20034bf7fe3261d1edede2240cc0ef4231b693c9dcaedcb9,b540dd385fa1d57f20034bf7fe3261d1edede2240cc0ef4231b693c9dcaedcb9
iotCar-0600,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0600,arn:aws:iot:us-east-2:274028060855:cert/b7c38802d4010e7de61abc144fc7560bc4e176008418db9cb750416b3a9efb61,b7c38802d4010e7de61abc144fc7560bc4e176008418db9cb750416b3a9efb61
iotCar-0601,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0601,arn:aws:iot:us-east-2:274028060855:cert/44f4e78b26e9756f178996db14d950eefede0afcf09bdc2cf5aae70002b1ba10,44f4e78b26e9756f178996db14d950eefede0afcf09bdc2cf5aae70002b1ba10
iotCar-0602,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0602,arn:aws:iot:us-east-2:274028060855:cert/b01da9b059e75a9edeff8724956c1bf08e823cbd7b31ff9d3f4e08114cf4c416,b01da9b059e75a9edeff8724956c1bf08e823cbd7b31ff9d3f4e08114cf4c416
iotCar-0603,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0603,arn:aws:iot:us-east-2:274028060855:cert/0c0e3c176e2d4a4db2f80e5f26389cf82a24b6a6049606613a95224b07f9ebc6,0c0e3c176e2d4a4db2f80e5f26389cf82a24b6a6049606613a95224b07f9ebc6
iotCar-0604,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0604,arn:aws:iot:us-east-2:274028060855:cert/1dd545da5cc443d73fe2a406d1b238004c5d64ee05f83e3dad961e703bf076a8,1dd545da5cc443d73fe2a406d1b238004c5d64ee05f83e3dad961e703bf076a8
iotCar-0605,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0605,arn:aws:iot:us-east-2:274028060855:cert/da8d448dc27600d6e4fb0f610433f2fa5c5c25e261487809c839515f6ec34fae,da8d448dc27600d6e4fb0f610433f2fa5c5c25e261487809c839515f6ec34fae
iotCar-0606,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0606,arn:aws:iot:us-east-2:274028060855:cert/ea75851b53bb4525049e5d66fed6e1277621f0abc1eed34cd57f6b2efd34cfa5,ea75851b53bb4525049e5d66fed6e1277621f0abc1eed34cd57f6b2efd34cfa5
iotCar-0607,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0607,arn:aws:iot:us-east-2:274028060855:cert/77b222ef57ee3799516408e765bca6d1fcc9c706eadd10ffb235ec40610e720e,77b222ef57ee3799516408e765bca6d1fcc9c706eadd10ffb235ec40610e720e
iotCar-0608,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0608,arn:aws:iot:us-east-2:274028060855:cert/3312174887f69d71e4e7e5fcb214f7ddfc17b488b4847dfa1a6f135b2b863b03,3312174887f69d71e4e7e5fcb214f7ddfc17b488b4847dfa1a6f135b2b863b03
iotCar-0609,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0609,arn:aws:iot:us-east-2:274028060855:cert/81a0296609d5be501fff3308c5f43a54abdcce4370b7c3e8733c289be910a62b,81a0296609d5be501fff3308c5f43a54abdcce4370b7c3e8733c289be910a62b
iotCar-0610,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0610,arn:aws:iot:us-east-2:274028060855:cert/76ca31a8c7358f9f3fd69ec2961b052a94a8ab6ac607e0214dffda5383b2f4e9,76ca31a8c7358f9f3fd69ec2961b052a94a8ab6ac607e0214dffda5383b2f4e9
iotCar-0611,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0611,arn:aws:iot:us-east-2:274028060855:cert/76308e8c5915a227799a80bfa7f8c5e8ec70f6eb62e24405615dcb350ef28fc4,76308e8c5915a227799a80bfa7f8c5e8ec70f6eb62e24405615dcb350ef28fc4
iotCar-0612,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0612,arn:aws:iot:us-east-2:274028060855:cert/a4b4a626fa3942551a87c0d068feedc56f9e83de61ec580f95a6fdf0737f8f0c,a4b4a626fa3942551a87c0d068feedc56f9e83de61ec580f95a6fdf0737f8f0c
iotCar-0613,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0613,arn:aws:iot:us-east-2:274028060855:cert/5c4e7e40f4c6fdee96b516c0831bc045198230e20d2c26c7ca6f9da299f4eec0,5c4e7e40f4c6fdee96b516c0831bc045198230e20d2c26c7ca6f9da299f4eec0
iotCar-0614,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0614,arn:aws:iot:us-east-2:274028060855:cert/1b10dae078602d1fc9accf61714da0ecfcdfe9255a043f59ecf7c6a16cf1b62e,1b10dae078602d1fc9accf61714da0ecfcdfe9255a043f59ecf7c6a16cf1b62e
iotCar-0615,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0615,arn:aws:iot:us-east-2:274028060855:cert/0b12ab6ea847a880a8b76fdf2eb3f5962a5daf1747cd1d985436e779d5659ae3,0b12ab6ea847a880a8b76fdf2eb3f5962a5daf1747cd1d985436e779d5659ae3
iotCar-0616,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0616,arn:aws:iot:us-east-2:274028060855:cert/fb40674e9bc2fc98faa3981cbf8592e9c4262b9d89664ccf50d9e841b7a36e24,fb40674e9bc2fc98faa3981cbf8592e9c4262b9d89664ccf50d9e841b7a36e24
iotCar-0617,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0617,arn:aws:iot:us-east-2:274028060855:cert/9ce3b13be3140d581c8376bfaa2896f878c3b1393e84b38b99eade7e424dbd26,9ce3b13be3140d581c8376bfaa2896f878c3b1393e84b38b99eade7e424dbd26
iotCar-0618,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0618,arn:aws:iot:us-east-2:274028060855:cert/6f01df11779b7d692b3e38118c89d1e128c996309f9e743afafb87b58900e36e,6f01df11779b7d692b3e38118c89d1e128c996309f9e743afafb87b58900e36e
iotCar-0619,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0619,arn:aws:iot:us-east-2:274028060855:cert/5f40cc70f49a0172d182ca55f836a1508cd11673e07e4cbfda20eee4bdc4cb18,5f40cc70f49a0172d182ca55f836a1508cd11673e07e4cbfda20eee4bdc4cb18
iotCar-0620,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0620,arn:aws:iot:us-east-2:274028060855:cert/ced50498ce5586a6d5d2a66b9638f603490d7779dbe01e2d3eafe39ce5791076,ced50498ce5586a6d5d2a66b9638f603490d7779dbe01e2d3eafe39ce5791076
iotCar-0621,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0621,arn:aws:iot:us-east-2:274028060855:cert/6b6b17665cd93f2ceb45be310a46bed2bcb36257be6ac55626d5f29de0525c92,6b6b17665cd93f2ceb45be310a46bed2bcb36257be6ac55626d5f29de0525c92
iotCar-0622,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0622,arn:aws:iot:us-east-2:274028060855:cert/b83712c59547d57101feae9e79e82c3369094d6e12c4a8c846d01274882c5fd5,b83712c59547d57101feae9e79e82c3369094d6e12c4a8c846d01274882c5fd5
iotCar-0623,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0623,arn:aws:iot:us-east-2:274028060855:cert/184f2cd4da5f6ac48623ddfcd885cde2f0d4f00682ebbe048afcc68dfaa69a31,184f2cd4da5f6ac48623ddfcd885cde2f0d4f00682ebbe048afcc68dfaa69a31
iotCar-0624,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0624,arn:aws:iot:us-east-2:274028060855:cert/426f38499e9b831eeddadc157df94f11bb42d6d696d30a5bc59cfbdb9ca3f195,426f38499e9b831eeddadc157df94f11bb42d6d696d30a5bc59cfbdb9ca3f195
iotCar-0625,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0625,arn:aws:iot:us-east-2:274028060855:cert/943a0e9109357fe64acc91356742783602cfab0ab62ddddc1478ef036a7790bd,943a0e9109357fe64acc91356742783602cfab0ab62ddddc1478ef036a7790bd
iotCar-0626,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0626,arn:aws:iot:us-east-2:274028060855:cert/ae7c4dd2d402971ace8fff96a7633da218c307259a71b484a646cea924b2f2e2,ae7c4dd2d402971ace8fff96a7633da218c307259a71b484a646cea924b2f2e2
iotCar-0627,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0627,arn:aws:iot:us-east-2:274028060855:cert/8a0f6c677d7644b08c533bb9cda486e03c9c4ddd14dff3c073612635325ba22f,8a0f6c677d7644b08c533bb9cda486e03c9c4ddd14dff3c073612635325ba22f
iotCar-0628,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0628,arn:aws:iot:us-east-2:274028060855:cert/759462228a873fceac70644f9f0baaa68b6c82260ca366fed379df0fa5ae96b2,759462228a873fceac70644f9f0baaa68b6c82260ca366fed379df0fa5ae96b2
iotCar-0629,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0629,arn:aws:iot:us-east-2:274028060855:cert/c02d2786e9671e1cd43b3bac04f36e6df4492d1942eede80a8ef8d6285d730b6,c02d2786e9671e1cd43b3bac04f36e6df4492d1942eede80a8ef8d6285d730b6
iotCar-0630,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0630,arn:aws:iot:us-east-2:274028060855:cert/4da6c61d4e6abd315902d29c89e7d86679a18a4786a7046d23e50a057365e75e,4da6c61d4e6abd315902d29c89e7d86679a18a4786a7046d23e50a057365e75e
iotCar-0631,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0631,arn:aws:iot:us-east-2:274028060855:cert/361d4bbc02b3acbe4abac44b48b28baf4d9d59d861d882153795133a230e6c96,361d4bbc02b3acbe4abac44b48b28baf4d9d59d861d882153795133a230e6c96
iotCar-0632,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0632,arn:aws:iot:us-east-2:274028060855:cert/43bc2fa846aac80da92deac13dec16c6eef2b47de9f6a9d890ce3ffdf1621643,43bc2fa846aac80da92deac13dec16c6eef2b47de9f6a9d890ce3ffdf1621643
iotCar-0633,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0633,arn:aws:iot:us-east-2:274028060855:cert/c47a3d95ed70f75e12a37e0548060718c88580ae425b20b8a612087fb81bebfd,c47a3d95ed70f75e12a37e0548060718c88580ae425b20b8a612087fb81bebfd
iotCar-0634,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0634,arn:aws:iot:us-east-2:274028060855:cert/e62236330c823a1d27d5c67efcf6f7fda569b7d9a54636fb1506b869ab434758,e62236330c823a1d27d5c67efcf6f7fda569b7d9a54636fb1506b869ab434758
iotCar-0635,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0635,arn:aws:iot:us-east-2:274028060855:cert/8bcf4f2011bc0ca55127a101b09bd292d5ca7f9c17f8a548d07eb9161dcbc85b,8bcf4f2011bc0ca55127a101b09bd292d5ca7f9c17f8a548d07eb9161dcbc85b
iotCar-0636,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0636,arn:aws:iot:us-east-2:274028060855:cert/c9f2e2fec3d6ed56fcde600ee542137cd4e35877eafc54a0d2b2dd0afbc19b8e,c9f2e2fec3d6ed56fcde600ee542137cd4e35877eafc54a0d2b2dd0afbc19b8e
